,,,,,,,,,,,,,
（林昀嫺老師）,,,,,,,,,,,,,
203 決議方法 ,,,,,,,,,,,,,
204 異議 ,,,,,,,,,,,,,
205 委託書 ,,,,,,,,,,,,,
206 董事長 ,,,,,,,,,,,,,
207 缺位 ,,,,,,,,,,,,,
208 補選 ,,,,,,,,,,,,,
209 臨時動議 ,,,,,,,,,,,,,
210 互推 ,,,,,,,,,,,,,
211 定足數 ,,,,,,,,,,,,,
212 決議瑕疵 ,,,,,,,,,,,,,
213 外國公司 ,,,,,,,,,,,,,
214 認許 ,,,,,,,,,,,,,
215 權利能力 ,,,,,,,,,,,,,
216 行為人自負其責 ,,,,,,,,,,,,,
217 資產 ,,,,,,,,,,,,,
218 債務 ,,,,,,,,,,,,,
219 宣告破產 ,,,,,,,,,,,,,
220 董事 ,,,,,,,,,,,,,
221 命令解散 ,,,,,,,,,,,,,
222 裁定解散 ,,,,,,,,,,,,,
223 公司經營有顯著困難 ,,,,,,,,,,,,,
224 徵詢意見 ,,,,,,,,,,,,,
225 目的事業中央主管機關 ,,,,,,,,,,,,,
226 發起人 ,,,,,,,,,,,,,
227 公司之設立 ,,,,,,,,,,,,,
228 營業準備 ,,,,,,,,,,,,,
229 籌備處 ,,,,,,,,,,,,,
230 公司設立費用 ,,,,,,,,,,,,,
231 公司營業準備費用 ,,,,,,,,,,,,,
232 合夥 ,,,,,,,,,,,,,
233 董事長死亡 ,,,,,,,,,,,,,
234 補選董事長 ,,,,,,,,,,,,,
235 互推代理人 ,,,,,,,,,,,,,
236 監察人 ,,,,,,,,,,,,,
237 自己交易 ,,,,,,,,,,,,,
238 自己代理 ,,,,,,,,,,,,,
239 雙方代理 ,,,,,,,,,,,,,
240 共通董事 ,,,,,,,,,,,,,
241 實際董事 ,,,,,,,,,,,,,
242 債權讓與 ,,,,,,,,,,,,,
243 代表公司 ,,,,,,,,,,,,,
244 股東會同意 ,,,,,,,,,,,,,
245 無故辭職 ,,,,,,,,,,,,,
246 自己與公司訴訟 ,,,,,,,,,,,,,
247 有限公司 ,,,,,,,,,,,,,
248 保證 ,,,,,,,,,,,,,
249 抵押權 ,,,,,,,,,,,,,
250 最高限額抵押權 ,,,,,,,,,,,,,
251 董事會召集權 ,,,,,,,,,,,,,
252 無召集權人 ,,,,,,,,,,,,,
253 決議無效 ,,,,,,,,,,,,,
254 決議得撤銷 ,,,,,,,,,,,,,
255 決議不存在 ,,,,,,,,,,,,,
256 董事長以自己名義召集股東會 ,,,,,,,,,,,,,
257 董事之提前改選 ,,,,,,,,,,,,,
258 解任 ,,,,,,,,,,,,,
259 普通決議 ,,,,,,,,,,,,,
260 特別決議 ,,,,,,,,,,,,,
261 定足數 ,,,,,,,,,,,,,
262 經營判斷法則 ,,,,,,,,,,,,,
263 商業判斷原則 ,,,,,,,,,,,,,
264 注意義務 ,,,,,,,,,,,,,
265 忠實義務 ,,,,,,,,,,,,,
266 股份轉讓 ,,,,,,,,,,,,,
267 當然解任 ,,,,,,,,,,,,,
268 董事 ,,,,,,,,,,,,,
269 選任董事 ,,,,,,,,,,,,,
270 累積投票制 ,,,,,,,,,,,,,
271 舉手表決方式 ,,,,,,,,,,,,,
272 董事會 ,,,,,,,,,,,,,
273 董事報酬 ,,,,,,,,,,,,,
274 股東會 ,,,,,,,,,,,,,
275 概括授權 ,,,,,,,,,,,,,
276 董事長 ,,,,,,,,,,,,,
277 董事會召集 ,,,,,,,,,,,,,
278 董事會決議瑕疵 ,,,,,,,,,,,,,
279 股份 ,,,,,,,,,,,,,
280 假處分 ,,,,,,,,,,,,,
281 董事 ,,,,,,,,,,,,,
282 董事會 ,,,,,,,,,,,,,
283 提前改選 ,,,,,,,,,,,,,
284 誤載開會日期 ,,,,,,,,,,,,,
285 決議解任董事 ,,,,,,,,,,,,,
286 董事訴訟 ,,,,,,,,,,,,,
287 股東會決議 ,,,,,,,,,,,,,
288 經理人之權限 ,,,,,,,,,,,,,
289 表見代理 ,,,,,,,,,,,,,
290 授權 ,,,,,,,,,,,,,
291 經理人之認定 ,,,,,,,,,,,,,
292 經理人 ,,,,,,,,,,,,,
293 無權代理 ,,,,,,,,,,,,,
294 損害賠償 ,,,,,,,,,,,,,
295 責任免除 ,,,,,,,,,,,,,
296 追認逾越權限行為 ,,,,,,,,,,,,,
297 法人董事代表 ,,,,,,,,,,,,,
298 法人董事 ,,,,,,,,,,,,,
299 法人股東 ,,,,,,,,,,,,,
300 委任 ,,,,,,,,,,,,,
301 檢查人 ,,,,,,,,,,,,,
302 選派檢查人之資格限制 ,,,,,,,,,,,,,
303 檢查事項 ,,,,,,,,,,,,,
304 檢查範圍 ,,,,,,,,,,,,,
305 記名股票 ,,,,,,,,,,,,,
306 轉讓 ,,,,,,,,,,,,,
307 背書轉讓 ,,,,,,,,,,,,,
308 對抗要件 ,,,,,,,,,,,,,
309 股東名簿 ,,,,,,,,,,,,,
310 終止重整 ,,,,,,,,,,,,,
311 破產 ,,,,,,,,,,,,,
312 裁量權 ,,,,,,,,,,,,,
313 發行新股 ,,,,,,,,,,,,,
314 交易安全 ,,,,,,,,,,,,,
315 董事會決議 ,,,,,,,,,,,,,
316 決議無效 ,,,,,,,,,,,,,
317 決議不成立,,,,,,,,,,,,,
（郭書琴老師）,,,,,,,,,,,,,
1 業務員之詐騙行為 ,Clerk of fraud,,,,,,,,,,,,
2 非業務員之詐騙行為 ,Non-sales fraud,,,,,,,,,,,,
3 業務員之非法全權委託 ,Sales of illegal discretionary,,,,,,,,,,,,
4 書面委任授權 ,To appoint authorized in writing,,,,,,,,,,,,
5 業務員作獲利之保證 ,Salesman to do the profit guarantee,,,,,,,,,,,,
6 業務員約定分享利益或共同承擔 ,The salesman agreed to share interests or shared ,,,,,,,,,,,,
7 期貨仲介 ,Futures brokers ,,,,,,,,,,,,
8 招攬行為(sale) ,Solicitation ,,,,,,,,,,,,
9 外幣保證金交易 ,Foreign Currency Margin Trading,,,,,,,,,,,,
10 期貨交易輔助人 ,futures introducing broker ,,,,,,,,,,,,
11 其他服務事業 ,other services enterprises  ,,,,,,,,,,,,
12 相當因果關係 ,proximate causal relation,,,,,,,,,,,,
13 保護他人之法律 ,statutory provision enacted for the protection of others ,,,,,,,,,,,,
14 不當得利 ,unjust enrichment,,,,,,,,,,,,
15 全權委託 ,Discretionary,,,,,,,,,,,,
16 代客操作 ,Discretionary Margin Trading ,,,,,,,,,,,,
17 獲利保證 ,profit guarantee ,,,,,,,,,,,,
18 承擔損失 ,share loss ,,,,,,,,,,,,
19 相當因果關係 （同12）,proximate causal relation ,,,,,,,,,,,,
20 僱用人責任 ,Hiring responsibilities,,,,,,,,,,,,
21 執行職務 ,perform one's duty,,performance of duty,,execution of duty,,,,,,,,
22 業務員 ,Associated Persons ,,,,,,,,,,,,
23 開戶程序 ,The account opening process ,,,,,,,,,,,,
24 消費者 ,Consumer ,,,,,,,,,,,,
25 期貨商 ,Futures Commission Merchants,,,,,,,,,,,,
26 期貨交易人 ,Futures Trader,,,,,,,,,,,,
27 保證金 ,deposit,,security deposit,,,,,,,,,,
28 切結書 ,Affidavit,,,,,,,,,,,,
29 入金確認作業辦法 ,Deposit to confirm the operating regulations,,,,,,,,,,,,
30 不當得利 （同14）,unjust enrichment,,,,,,,,,,,,
31 保證獲利 ,the profitability of the fund are guaranteed  ,,,,,,,,,,,,
32 相當因果關係 ,proximate causal relation,,,,,,,,,,,,
33 權利保護必要 ,Discretionary Margin Trading  ,,,,,,,,,,,,
34 代客操作 （同16）,Discretionary Margin Trading  ,,,,,,,,,,,,
35 盈虧各半 ,Gains and losses in half ,,,,,,,,,,,,
36 取締規定 ,Ban provisions ,,,,,,,,,,,,
37 買賣報告書 ,transaction statement ,,,,,,,,,,,,
38 剩餘保證金 ,Remaining margin ,,,,,,,,,,,,
39 未經授權擅自下單 ,Order without authorization ,,,,,,,,,,,,
40 僱用人責任 （同20）,Hiring responsibilities,,,,,,,,,,,,
41 回復原狀 ,restoration,,recovery,,,,,,,,,,
42 損害計算 ,compensate for damages,,,,,,,,,,,,
43 書面授權 ,authority,,,,,,,,,,,,
44 無權代理 ,unauthorized agency,,unauthorized representation,,subrogation,,,,,,,,
45 客戶保證金專戶 ,exclusive customer margin/ premium account ,,,,,,,,,,,,
46 全權委託 ,discretionary ,,,,,,,,,,,,
47 相當因果關係,proximate causal relation,,,,,,,,,,,,
,,,,,,,,,,,,,
1 非合格業務員作獲利之保證 ,Non-qualified sales profit guarantee ,,,,,,,,,,,,
2 業務員約定分享利益或承擔損失 ,The salesman agreed to share the benefits or bear the loss ,,,,,,,,,,,,
3 期貨仲介 ,Futures brokers,,,,,,,,,,,,
4 外匯保證金交易 ,Trading foreign exchange on margin,,,,,,,,,,,,
5 槓桿保證金契約 ,Leverage Contract,,,,,,,,,,,,
6 期貨經理事業 ,Managed Futures Enterprises,,,,,,,,,,,,
7 期貨顧問事業 ,futures advisory enterprise,,,,,,,,,,,,
8 其他期貨服務事業 ,other futures services enterprises,,,,,,,,,,,,
9 期貨交易輔助人 （同上10）,futures introducing broker,,,,,,,,,,,,
10 期貨商業務員 ,associated persons of futures commission merchant,,,,,,,,,,,,
11 作獲利保證 ,Make a profit guarantee,,,,,,,,,,,,
12 期貨商人員之禁止行為 ,Prohibited acts for staff of Futures commission merchants,,,,,,,,,,,,
13 期貨業務員 ,futures associated person ,,,,,,,,,,,,
14 授權書 ,letters of authorization ,,,,,,,,,,,,
15 全權委託 （同上15）,Discretionary,,,,,,,,,,,,
16 分享利益 ,share profit,,,,,,,,,,,,
17 共同承擔損失 ,make a commitment to a futures trader to share loss ,,,,,,,,,,,,
18 聚眾賭博 ,assembles person to gamble ,,,,,,,,,,,,
19 地下台股期貨交易 ,Underground TAIEX futures ,,,,,,,,,,,,
20 台灣期貨交易所 ,Taiwan Futures Exchange ,,,,,,,,,,,,
21 對作 ,Bucketing ,,,,,,,,,,,,
22 期貨商 ,Futures Commission Merchants ,,,,,,,,,,,,
23 期貨契約 ,Futures Contract ,,,,,,,,,,,,
24 期貨交易業務 ,Futures business,,,,,,,,,,,,
25 未至期貨交易所下單 ,Not order in Futures Exchange ,,,,,,,,,,,,
26 空中交易 ,Airborne transaction ,,,,,,,,,,,,
27 台股指數期貨交易 ,Taiwan stock index futures,,,,,,,,,,,,
28 期貨仲介 ,Futures brokers,,,,,,,,,,,,
29 外匯保證金交易 （同上4）,Trading foreign exchange on margin,,,,,,,,,,,,
30 槓桿保證金契約 （同5）,Leverage Contract,,,,,,,,,,,,
31 期貨服務事業 ,futures services enterprises,,,,,,,,,,,,
32 期貨經理事業  （同6）,Managed Futures Enterprises,,,,,,,,,,,,
33 期貨顧問事業 （同7）,futures advisory enterprise,,,,,,,,,,,,
34 其他期貨服務事業 （同8）,other futures services enterprises,,,,,,,,,,,,
35 詐欺 ,Fraud,,,,,,,,,,,,
36 期貨交易所 ,Futures Exchange,,,,,,,,,,,,
37 期貨結算機構 ,Futures Clearing Houses,,,,,,,,,,,,
38 台指期貨交易 ,TAIEX futures trading ,,,,,,,,,,,,
39 期貨經理事業 ,Managed Futures Enterprises,,,,,,,,,,,,
40 期貨服務事業 ,futures services enterprises,,,,,,,,,,,,
41 全權委託 ,discretionary ,,,,,,,,,,,,
42 代客操作,Discretionary Margin Trading,,,,,,,,,,,,
,,,,,,,,,,,,,
1 期貨業務員 ,futures associated person  ,,,,,,,,,,,,
2 期貨商受僱人 ,Servant by Futures commission merchants,,,,,,,,,,,,
3 招攬行為 ,Solicitation,,,,,,,,,,,,
4 比例原則 ,principle of proportionality ,,,,,,,,,,,,
5 外國期貨商 ,foreign futures commission merchant  ,,,,,,,,,,,,
6 期貨顧問事業 ,futures advisory enterprise,,,,,,,,,,,,
7 期貨服務事業 （同上31）,futures services enterprises,,,,,,,,,,,,
8 一事不二罰原則 ,Principle of No Double Jeopardy,,,,,,,,,,,,
9 仲介 ,introducing brokerage,,,,,,,,,,,,
10 外匯保證金交易 （同上4）,Trading foreign exchange on margin,,,,,,,,,,,,
11 開戶 ,To open a new account,,,,,,,,,,,,
12 風險告知,inform the customer of the nature and potential risks of its futures trust fund,,,,,,,,,,,,
（呂麗慧老師）,,,,,,,,,,,,,
1 新生權利 ,,,,,,,,,,,,,
2 法定債權移轉 ,,,,,,,,,,,,,
3 代位權 ,,,,,,,,,,,,,
4 求償權 ,,,,,,,,,,,,,
5 因果關係 ,,,,,,,,,,,,,
6 侵權行為 ,,,,,,,,,,,,,
7 特別補償基金 ,,,,,,,,,,,,,
8 汽車所有人 ,,,,,,,,,,,,,
9 違反保護他人之法律 ,,,,,,,,,,,,,
10 損害賠償義務人 ,,,,,,,,,,,,,
11 抗辯權 ,,,,,,,,,,,,,
12 與有過失 ,,,,,,,,,,,,,
13 靜止狀態 ,,,,,,,,,,,,,
14 汽車交通事故 ,,,,,,,,,,,,,
15 使用或管理汽車 ,,,,,,,,,,,,,
16 地域之限制 ,,,,,,,,,,,,,
17 汽車旅館 ,,,,,,,,,,,,,
18 自損事故 ,,,,,,,,,,,,,
19 一輛汽車 ,,,,,,,,,,,,,
20 單一車輛之交通事故 ,,,,,,,,,,,,,
21 遺屬 ,,,,,,,,,,,,,
22 代位繼承 ,,,,,,,,,,,,,
23 請求順位 ,,,,,,,,,,,,,
24 繼承順位 ,,,,,,,,,,,,,
25 保險金請求權 ,,,,,,,,,,,,,
26 時效停止 ,,,,,,,,,,,,,
27 真正溯及 ,,,,,,,,,,,,,
28 不真正溯及 ,,,,,,,,,,,,,
29 請求權時效 ,,,,,,,,,,,,,
30 任意險 ,,,,,,,,,,,,,
31 酗酒條款 ,,,,,,,,,,,,,
32 追償權 ,,,,,,,,,,,,,
33 抵銷 ,,,,,,,,,,,,,
34 扣除 ,,,,,,,,,,,,,
35 平均分配 ,,,,,,,,,,,,,
36 比例分配 ,,,,,,,,,,,,,
37 應受賠償之比率計 ,,,,,,,,,,,,,
38 損害額 ,,,,,,,,,,,,,
39 僅扣除實際領得 ,,,,,,,,,,,,,
40 代位 ,,,,,,,,,,,,,
41 代位權 ,,,,,,,,,,,,,
42 健保給付 ,,,,,,,,,,,,,
43 全民健康保險法 ,,,,,,,,,,,,,
44 醫療費用 ,,,,,,,,,,,,,
45 醫療給付 ,,,,,,,,,,,,,
46 醫療支出 ,,,,,,,,,,,,,
47 特別補償基金 ,,,,,,,,,,,,,
48 損益相抵 ,,,,,,,,,,,,,
49 原有殘廢程度加重 ,,,,,,,,,,,,,
50 固有殘廢 ,,,,,,,,,,,,,
51 固有障害 ,,,,,,,,,,,,,
52 加重殘廢 ,,,,,,,,,,,,,
53 加重障害 ,,,,,,,,,,,,,
54 障害系列 ,,,,,,,,,,,,,
55 精神障害 ,,,,,,,,,,,,,
56 神經障害 ,,,,,,,,,,,,,
57 機能障害 ,,,,,,,,,,,,,
58 器質障害 ,,,,,,,,,,,,,
59 實害結果 ,,,,,,,,,,,,,
60 同一類之殘廢 ,,,,,,,,,,,,,
61 與有過失 ,,,,,,,,,,,,,
62 超逾之補償 ,,,,,,,,,,,,,
63 特殊之補償機制 ,,,,,,,,,,,,,
64 內部分攤 ,,,,,,,,,,,,,
65 數汽車 ,,,,,,,,,,,,,
66 連帶求償 ,,,,,,,,,,,,,
67 反社會性 ,,,,,,,,,,,,,
68 違背公序良俗 ,,,,,,,,,,,,,
69 飲酒駕車 ,,,,,,,,,,,,,
70 酗酒駕車 ,,,,,,,,,,,,,
71 不能安全駕駛 ,,,,,,,,,,,,,
72 從事犯罪行為 ,,,,,,,,,,,,,
73 代位求償權 ,,,,,,,,,,,,,
74 申請理賠 ,,,,,,,,,,,,,
75 被保險人 ,,,,,,,,,,,,,
76 數車肇事 ,,,,,,,,,,,,,
77 內部分擔 ,,,,,,,,,,,,,
78 無照駕駛 ,,,,,,,,,,,,,
79 損害賠償金額之一部分 ,,,,,,,,,,,,,
80 給付項目 ,,,,,,,,,,,,,
81 精神慰撫金 ,,,,,,,,,,,,,
82 非財產上損害 ,,,,,,,,,,,,,
83 財產上損害 ,,,,,,,,,,,,,
84 便利求償 ,,,,,,,,,,,,,
85 理賠便利 ,,,,,,,,,,,,,
86 向被保險人給付 ,,,,,,,,,,,,,
87 垂直理賠 ,,,,,,,,,,,,,
88 交叉理賠 ,,,,,,,,,,,,,
89 兩車互撞 ,,,,,,,,,,,,,
90 扣除基礎 ,,,,,,,,,,,,,
91 民事損害賠償總額 ,,,,,,,,,,,,,
92 傷害醫療費用給付 ,,,,,,,,,,,,,
93 事故汽車數量比例 ,,,,,,,,,,,,,
94 配偶 ,,,,,,,,,,,,,
95 家屬 ,,,,,,,,,,,,,
96 加害人 ,,,,,,,,,,,,,
97 終局責任 ,,,,,,,,,,,,,
98 第三人 ,,,,,,,,,,,,,
99 道路交通管理處罰條例 ,,,,,,,,,,,,,
100 過失相抵 ,,,,,,,,,,,,,
101 責任保險法制 ,,,,,,,,,,,,,
102 無過失保險法制 ,,,,,,,,,,,,,
103 債權讓與 ,,,,,,,,,,,,,
104 抗辯 ,,,,,,,,,,,,,
105 記名被保險人 ,,,,,,,,,,,,,
106 共同被保險人 ,,,,,,,,,,,,,
107 保險代位 ,,,,,,,,,,,,,
108 最終賠償責任 ,,,,,,,,,,,,,
109 受害人酒駕 ,,,,,,,,,,,,,
110 不負保險給付責任 ,,,,,,,,,,,,,
111 民事責任確定 ,,,,,,,,,,,,,
112 調解 ,,,,,,,,,,,,,
113 和解 ,,,,,,,,,,,,,
114 損害賠償合意 ,,,,,,,,,,,,,
115 損害擴大 ,,,,,,,,,,,,,
116 原障害部分惡化 ,,,,,,,,,,,,,
117 加重殘廢程度 ,,,,,,,,,,,,,
118 定額給付 ,,,,,,,,,,,,,
119 給付標準 ,,,,,,,,,,,,,
120 約定不得扣除 ,,,,,,,,,,,,,
121 約定一部賠償 ,,,,,,,,,,,,,
122 被保險人之和解 ,,,,,,,,,,,,,
123 交叉理賠 ,,,,,,,,,,,,,
124 垂直理賠 ,,,,,,,,,,,,,
125 責任保險法制 ,,,,,,,,,,,,,
126 數汽車 ,,,,,,,,,,,,,
127 特別補償基金 ,,,,,,,,,,,,,
128 兩車相撞 ,,,,,,,,,,,,,
129 扣除 ,,,,,,,,,,,,,
130 未於前訴訟程序中主張 ,,,,,,,,,,,,,
131 既判力 ,,,,,,,,,,,,,
132 遮斷效 ,,,,,,,,,,,,,
133 異議之訴 ,,,,,,,,,,,,,
134 不真正連帶 ,,,,,,,,,,,,,
135 法定債務共同承擔 ,,,,,,,,,,,,,
136 清償抗辯 ,,,,,,,,,,,,,
137 加害人 ,,,,,,,,,,,,,
138 共同保險人 ,,,,,,,,,,,,,
139 列名被保險人 ,,,,,,,,,,,,,
140 記名被保險人 ,,,,,,,,,,,,,
141 侵權行為人 ,,,,,,,,,,,,,
142 共同侵權行為人,,,,,,,,,,,,,
（蔡穎芳老師）,,,,,,,,,,,,,
1 溯及既往 ,retroactivity,追溯效力,retroactive,溯及以往的,retroactively,追溯地,,,,,,,
2 類推適用 ,analogical reasoning,類推適用,reason by analogy,類推適用,analogous application of a certain rule,類推適用,,,,,,,
3 法理 ,jurisprudence,法理,legal principles/legal theory,法理,basic rules of a legal system,法理,,,,,,,
4 土地房屋同屬一人 ,the land and the house belong to the same owner,土地房屋同屬一人,,,,,,,,,,,
5 買賣不破租賃 ,no break of lease with bargain,買賣不破租賃,no break of lease with bargain and outlet,買賣不跛租賃,,,,,,,,,
6 未定期限租賃契約 ,periodic tenancy agreement,不定期租賃契約,tenancy at will,不定期租賃契約,tenancy agreement without ending date,未定期限租賃契約,,,,,,,
7 未公證租賃契約 ,unnotarized tenancy agreement,未公證租賃契灼,unnotarized rental agreement,未公證租賃契約,,,,,,,,,
8 優先承買權 ,a first right to buy,優先承買權,the right of first purchasing,優先承買權,,,,,,,,,
9 土地法 ,Land Act,土地法,Land Law,土地法,,,,,,,,,
10 租用基地 ,to rent a building site,租用基地,to rent a construction site,租用建築基地,,,,,,,,,
11 違章建築 ,squatter house,違章建築,,,,,,,,,,,
12 保存登記 ,initial registration of building ownership,"建築物第一次所有權登記,俗稱建物保存登記",,,,,,,,,,,
13 轉租 ,to sublease,轉租,to sublet,轉租,,,,,,,,,
14 租賃權讓與 ,an assignment of a lease,租賃權讓與,transfer of tenancy right,租賃權讓與,,,,,,,,,
15 讓與租賃權 ,to transfer tenancy rights,讓與租賃權,to assign the tenancy rights,讓與租賃權,,,,,,,,,
16 債權讓與 ,assignment of the claim,債權讓與,to transfer a claim of an obligation,讓與債權,the transfer of debt,債權讓與,the assignment of creditors' rights,債權讓與,,,,,
17 契約承擔 ,agree to assume the obligation,契約承擔,,,,,,,,,,,
18 自任耕作 ,cultivation by oneself,自任耕作,cultivation done by the landowner,自任耕作,owner-cultivation,自耕,,,,,,,
19 承租人 ,lessee,承租人,tenant,承租人,,,,,,,,,
20 失火責任 ,responsibility for the fire,失火責任,responsibility for the outbreak of the fire,失火責任,,,,,,,,,
21 重大過失 ,gross negligence,重大過失,major negligence,重大過失,major fault,主要過失責任,great mistakes,重大錯誤,,,,,
22 特約排除 ,to exclude through special agreement,特約排除,to exclude by special terms,以特別條款排除,,,,,,,,,
23 租賃物毀損滅失 ,the lease item is damaged or lost,租賃物毀損滅失,the leased property is destroyed or lost,租賃物毀損滅失,,,,,,,,,
24 使用借貸 ,loan for use,使用借貸,a lender-borrower relationship,使用借貸關係,commondatum,使用借貸之拉丁文,,,,,,,
25 誠信原則 ,principle of honesty and good faith,誠信原則,principle of honesty,誠信原則,principle of honesty and integrity,誠信原則,,,,,,,
26 權利濫用 ,abuse of right,權利濫用,misuse of right,權利濫用,ill-usage of rights,權利濫用,,,,,,,
27 推定租賃關係 ,inferred lease relations,推定租賃關係,inferred rental relationship,推定租賃關係,,,,,,,,,
28 土地使用同意書 ,letter of consent for the land use,土地使用同意書,letter of consent for permission to use the land,土地使用同意書,,,,,,,,,
29 押租金 ,the rental bond,租賃保證金,the rental and the deposit,租金與押金,the rental and the security deposit,租金與押金,the rental and the cleaning deposit,租金與押金,,,,,
30 租金之預付 ,rent prepaid,租金預付,,,,,,,,,,,
31 要物契約 ,real contract,要物契約,,,,,,,,,,,
32 從契約 ,accessory contract,從契約,,,,,,,,,,,
33 收回自住 ,to take the house for his/her own residence,收回自住,recovery of house,收回自住,to reclaim the house,收回自住,house resumption,收回自住,,,,,
34 重新建築 ,to rebuild,改建,reconstruct,重建,,,,,,,,,
35 租賃 ,lease,租賃,rentability,租賃,,,,,,,,,
36 不定期租賃 ,periodic tenancy agreement,不定期租賃契約,tenancy contract from period to period,不定期租賃契約,tenancy at will,不定期租賃,,,,,,,
37 收回房屋 ,to take the house back,收回房屋,housing recovery,住宅收回,,,,,,,,,
38 終止租約 ,to end the tenancy agreement,終止租約,to terminate the lease contract,終止租約,to terminate the lease agreement,終止租約,,,,,,,
39 基地租賃 ,leases of building site,基地租賃,leases of construction site,建築基地租賃,,,,,,,,,
40 公共安全 ,public safety,公共安全,,,,,,,,,,,
41 公序良俗 ,public order or good morals,公序良俗,,,,,,,,,,,
42 收回土地 ,land resupmtion,收回土地,recovery of land,土地收回,to reclaim the land,收回土地,to take the land back,收回土地,,,,,
43 催告 ,public summons,公示催告,notification,催告（名詞）,to notify,催告（動詞）,notice,催告(名詞),to receive the request,受催告,,,
44 定期催告 ,to give periodic past-due notification,定期催告,,,,,,,,,,,
45 強制規定 ,Compulsory provisions,強制規定,mandatory requirements,強制規定,,,,,,,,,
46 違法轉租 ,illegal sublease,違法轉租,illegal subletting,違法轉租,unlawful subletting,違法轉租,,,,,,,
47 不自任耕作 ,tenant farming,承租人耕作,cultivation done by nonlandowners,不自任耕作,nonlandowner-cultivation,不自任耕作,,,,,,,
48 農舍 ,cottage,農舍,farmhouse,農舍,,,,,,,,,
49 積欠租金 ,the lesee has failed to pay the rental,承租人積欠租金,,,,,,,,,,,
50 擔保金 ,the cash deposit,擔保金,deposit,擔保金,,,,,,,,,
51 定期租賃 ,fixed-term tenancy,定期租賃,a fixed-term lease,定期租賃,,,,,,,,,
52 營業用房屋 ,houses used for business,營業用房屋,houses used for business purposes,營業用房屋,houses for business,營業用房屋,,,,,,,
53 租金限制 ,rent restriction,租金限制,rent limit,租金限制,,,,,,,,,
54 房租之限制 ,rent restriction,房租限制,house rent limits,房租之限制,,,,,,,,,
55 違約金 ,penalty,違約金,default penalty,違約金,fine ,違約金,,,,,,,
56 相當於租金之不當得利 ,unjust enrichment equivalent to rental,相當於租金之不當得利,undue profit equivalent to the rent,相當於租金之不當得利,,,,,,,,,
57 時效 ,Prescription ,時效,the period of limitation,時效,the valid period,有效期間,,,,,,,
58 租地建屋 ,land-rent building,租地所建之屋,building lease,租地造屋之租賃,,,,,,,,,
59 減少租金 ,to reduce the rental,減少租金,a reduction of rental,租金減少,reduction of the rental,減少租金,,,,,,,
60 修繕義務 ,duty of repair,修繕義務,,,,,,,,,,,
61 用益狀態之維持義務 ,obligation to keep the condition fitted for use and collection of profits,使用收益狀態之維持義務,,,,,,,,,,,
62 用益狀態之提供義務 ,obligation to provide the condition fitted for use and collection of profits,用益狀態之提供義務,,,,,,,,,,,
63 主觀瑕疵概念 ,the concept of subjective defects,主觀瑕疵概念,the concept of subjective flaws,主觀瑕疵概念,,,,,,,,,
64 瑕疵 ,flaw,缺陷,blemish,瑕疵,defect,瑕疵,,,,,,,
65 瑕疵擔保責任 ,the liabilities of warranty,瑕疵擔保責任,,,,,,,,,,,
66 主給付義務 ,performance of the main obligation,主給付義務之履行,main payment obligation,主給付義務,main obligation,主給付義務,,,,,,,
67 全部轉租 ,to sublet in whole,全部轉租,sublease in whole,全部轉租,,,,,,,,,
68 一部轉租 ,to sublet in part,一部轉租,sublease in part,部分轉租,,,,,,,,,
69 基地轉租 ,construction site sublease,基地轉租,building site sublease,基地轉租,,,,,,,,,
70 房屋轉租 ,house and apartment subleases,房屋轉租,house sublease,房屋轉租,,,,,,,,,
71 轉租房屋 ,to sublet a house,轉租房屋,to sublease a house,轉租房屋,,,,,,,,,
72 優先承購權 ,a first right to buy,優先承買權,the right of first purchasing,優先承買權,,,,,,,,,
73 應有部分 ,shares,應有部分,,,,,,,,,,,
74 設定抵押權 ,a mortgage is created,抵押權被設定,to create a mortgage,設定抵押權,the creation of a mortgage,抵押權設定,,,,,,,
75 拍賣,auction,拍賣,,,,,,,,,,,
,,,,,,,,,,,,,
1 職務宿舍 ,staff dormitories,職務宿舍,presidential house,校長職務宿舍,,,,,,,,,
2 職務官舍 ,official dormitory,職務官舍,,,,,,,,,,,
3 使用借貸 ,Loan for Use ,使用借貸,,,,,,,,,,,
4 使用目的完畢 ,the borrower had made use of it for the purposes of the loan,借貸人依借貨之目的使用完畢(民法第470條),,,,,,,,,,,
5 當事人真意 ,real intention of the parties ,當事人真意,the true intent of the parties,當事人真意,the real intention of the parties,當事人真意,,,,,,,
6 期限 ,deadline,"期限,截止日期",time limit,期限,,,,,,,,,
7 使用目的 ,the purpose of use,使用目的,the purpose of designated use,指派的使用目的,,,,,,,,,
8 不可預見 ,unexpected,不可預見的,unforseeable,不可預見的,,,,,,,,,
9 自己需用 ,he or she needs the thing,自己需用(民法第472條),,,,,,,,,,,
10 終止契約 ,to rescind the contract,終止契約,to terminate a contract,終止契約,,,,,,,,,
11 正當事由 ,justified reasons,正當的理由,legitimate causes,合法的原因,valid reasons,有根據理由,,,,,,,
12 權利濫用,abuse of right,權利濫用,ill-usage of right,權利濫用,misuse of rights,權利濫用,,,,,,,
（郭書琴老師）,,,,,,,,,,,,,
1 同時履行抗辯 ,,,,,,,,,,,,,
2 同時履行抗辯權 ,,,,,,,,,,,,,
3 舉證責任 ,,,,,,,,,,,,,
4 舉證責任分配 ,,,,,,,,,,,,,
